"id","date_entered","date_modified","modified_user_id","assigned_user_id","created_by","deleted","name","opportunity_type","lead_source","amount","amount_backup","amount_usdollar","currency_id","date_closed","next_step","sales_stage","probability","description","id1","user_name","user_password","user_hash","first_name","last_name","reports_to_id","is_admin","receive_notifications","description1","date_entered1","date_modified1","modified_user_id1","created_by1","title","department","phone_home","phone_mobile","phone_work","phone_other","phone_fax","email1","email2","status","address_street","address_city","address_state","address_country","address_postalcode","user_preferences","deleted1","portal_only","employee_status","messenger_id","messenger_type"
"c2fd1936-5b6e-3166-800c-438dfb2abe2e","2004-02-11 01:00:00","2005-11-30 19:34:32","1","chris_id","1",0,"I & M Weyerhaeuser Tra - 1800 units - Chris","","",1810,"",1810,"-99","2004-02-21 00:00:00","","Closed Lost",80,"","chris_id","chris","ch2OzIWQ3xNYE","6b34fe24ac2ff8103f6fce1f0da2ef57","Chris","Olliver","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"1e0d0190-8cd9-02d1-796e-438dfb0ad5cd","2004-02-11 01:00:00","2005-11-30 19:34:34","1","will_id","1",0,"Weyerhaeuser-Robinson  - 3100 units - Will","New Business","Word of mouth",1110,"",1110,"-99","2004-02-21 00:00:00","","Closed Lost",70,"","will_id","will","wiwk9GAZorV96","18218139eec55d83cf82679934e5cd75","Will","Westin","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"73da3010-2987-0175-40f7-438dfbf57ee9","2003-12-10 01:00:00","2005-11-30 19:32:27","1","matt_id","1",0,"K & R Choin Communicat - 4100 units - Matt","","Existing Customer",85180,"",85180,"-99","2004-02-23 00:00:00","","Closed Lost",25,"","matt_id","matt","ma5XgjSoDieYE","ce86d7d02a229acfaca4b63f01a1171b","Matt","Dominic","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"2b6b3672-d781-8e5b-3ce8-438dfb730749","2003-12-10 01:00:00","2005-11-30 19:32:26","1","beth_id","1",0,"Mcdonald-Weldon Constr - 3100 units - Beth","Existing Business","Cold Call",55180,"",55180,"-99","2004-02-26 00:00:00","","Closed Lost",85,"","beth_id","beth","be8s0iRRteawA","f0d78724487b188c0df666f874af6b27","Beth","Sasseen","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"89a1b837-8296-cf09-f666-438dfb5f987d","2003-12-10 01:00:00","2005-11-30 19:32:27","1","matt_id","1",0,"K & R Choin Communicat - 1900 units - Matt","New Business","Partner",50180,"",50180,"-99","2004-02-26 00:00:00","","Closed Lost",75,"","matt_id","matt","ma5XgjSoDieYE","ce86d7d02a229acfaca4b63f01a1171b","Matt","Dominic","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"730c00d1-88af-048b-0996-438dfb205cd5","2004-02-11 01:00:00","2005-11-30 19:34:29","1","sally_id","1",0,"Betsekas-Ziegler Telec - 2600 units - Sally","Existing Business","Existing Customer",710,"",710,"-99","2004-02-26 00:00:00","","Closed Lost",85,"","sally_id","sally","sa3Y.Uo7lnGqE","b8bba2baae4c2a08fdff4e223458577d","Sally","Bronsen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"a5ecf9bb-856f-4bd5-a1ed-438dfbae6326","2004-02-11 01:00:00","2005-11-30 19:34:40","1","jaime_id","1",0,"Brunner-Frazier Teleco - 3100 units - Jaime","","Employee",810,"",810,"-99","2004-02-26 00:00:00","","Closed Lost",25,"","jaime_id","jaime","ja8gY0omVDzIo","fde2fdb1dbf604aede0ffee76d26e4ce","Jaime","Mesquite","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"6c9186b4-742e-107f-abea-438dfbf77c2f","2004-01-21 01:00:00","2005-11-30 19:33:52","1","max_id","1",0,"C & A Shepard Engineer - 3400 units - Max","New Business","Trade Show",11210,"",11210,"-99","2004-02-28 00:00:00","","Closed Lost",25,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"4cc1b598-b894-6aa8-39e3-438dfb24457a","2004-02-18 01:00:00","2005-11-30 19:34:45","1","max_id","1",0,"D & Z Gonzales Electro - 3400 units - Max","Existing Business","Self Generated",810,"",810,"-99","2004-02-29 00:00:00","","Closed Lost",90,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"5a2aabfd-4ccf-57fb-d720-438dfb7670a7","2004-02-18 01:00:00","2005-11-30 19:34:46","1","max_id","1",0,"D & Z Gonzales Electro - 2700 units - Max","","Direct Mail",1510,"",1510,"-99","2004-02-29 00:00:00","","Closed Lost",60,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"3f901325-e1e4-2dc3-f031-438dfbfbced9","2004-01-21 01:00:00","2005-11-30 19:33:49","1","beth_id","1",0,"Tuffield-Ping Construc - 3100 units - Beth","New Business","Public Relations",10210,"",10210,"-99","2004-03-01 00:00:00","","Closed Lost",70,"","beth_id","beth","be8s0iRRteawA","f0d78724487b188c0df666f874af6b27","Beth","Sasseen","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"7e334e32-2ca2-3903-5bc7-438dfbb6edae","2004-01-21 01:00:00","2005-11-30 19:33:43","1","max_id","1",0,"G & W Kung Transportat - 1900 units - Max","","Public Relations",9710,"",9710,"-99","2004-03-02 00:00:00","","Closed Lost",60,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"b7f1782a-9284-2963-e3b9-438dfb44d630","2004-01-21 01:00:00","2005-11-30 19:33:44","1","matt_id","1",0,"Kung-Wilson Machinery  - 2600 units - Matt","Existing Business","Word of mouth",5510,"",5510,"-99","2004-03-02 00:00:00","","Closed Lost",90,"","matt_id","matt","ma5XgjSoDieYE","ce86d7d02a229acfaca4b63f01a1171b","Matt","Dominic","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"49cc3658-e1c2-5acb-96cc-438dfbfeb698","2003-12-17 01:00:00","2005-11-30 19:32:42","1","kristen_id","1",0,"Reed-Kelley Constructi - 3300 units - Kristen","","Direct Mail",75180,"",75180,"-99","2004-03-06 00:00:00","","Closed Lost",80,"","kristen_id","kristen","krxNX3wFR4B8k","f52b06185d58a5eb571ec260092f099f","Kristen","Verona","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"875eed7f-d05b-3723-ae91-438dfbadc918","2003-12-24 01:00:00","2005-11-30 19:32:53","1","sally_id","1",0,"D & D Yuhasz Transport - 4100 units - Sally","Existing Business","",56180,"",56180,"-99","2004-03-06 00:00:00","","Closed Lost",85,"","sally_id","sally","sa3Y.Uo7lnGqE","b8bba2baae4c2a08fdff4e223458577d","Sally","Bronsen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"969895e2-699c-b858-b25c-438dfb82bd6f","2004-01-28 01:00:00","2005-11-30 19:34:03","1","matt_id","1",0,"Armstrong-Billstrom En - 3100 units - Matt","New Business","",14210,"",14210,"-99","2004-03-06 00:00:00","","Closed Lost",70,"","matt_id","matt","ma5XgjSoDieYE","ce86d7d02a229acfaca4b63f01a1171b","Matt","Dominic","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"ed123284-2feb-4721-e90b-438dfb607d86","2004-02-25 01:00:00","2005-11-30 19:35:01","1","kristen_id","1",0,"E & F Bockenkamp Machi - 4100 units - Kristen","Existing Business","Direct Mail",1410,"",1410,"-99","2004-03-06 00:00:00","","Closed Lost",90,"","kristen_id","kristen","krxNX3wFR4B8k","f52b06185d58a5eb571ec260092f099f","Kristen","Verona","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"55de0ab3-510b-774b-fbc1-438dfb9e3457","2003-12-24 01:00:00","2005-11-30 19:33:01","1","matt_id","1",0,"Gonzales-Allen Enginee - 4000 units - Matt","New Business","",100180,"",100180,"-99","2004-03-08 00:00:00","","Closed Lost",45,"","matt_id","matt","ma5XgjSoDieYE","ce86d7d02a229acfaca4b63f01a1171b","Matt","Dominic","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"71776936-98c2-c9c5-bcfd-438dfb8ebe76","2003-12-31 01:00:00","2005-11-30 19:33:10","1","sally_id","1",0,"Ortiz-Beaver Construct - 3300 units - Sally","New Business","Self Generated",140180,"",140180,"-99","2004-03-09 00:00:00","","Closed Lost",80,"","sally_id","sally","sa3Y.Uo7lnGqE","b8bba2baae4c2a08fdff4e223458577d","Sally","Bronsen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"7765848c-2a91-2d33-576a-438dfb03ecdb","2004-02-25 01:00:00","2005-11-30 19:35:07","1","will_id","1",0,"N & O Alexander Electr - 3100 units - Will","","Other",1410,"",1410,"-99","2004-03-09 00:00:00","","Closed Lost",75,"","will_id","will","wiwk9GAZorV96","18218139eec55d83cf82679934e5cd75","Will","Westin","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"3e1508fd-9a11-f6af-8fea-438dfb4cc2e0","2003-12-31 01:00:00","2005-11-30 19:33:08","1","sarah_id","1",0,"J & K Ortiz Communicat - 1900 units - Sarah","New Business","Public Relations",85180,"",85180,"-99","2004-03-10 00:00:00","","Closed Lost",50,"","sarah_id","sarah","saNlG1sZgdyQI","9e9d7a08e048e9d604b79460b54969c3","Sarah","Smith","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager West",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"61185cbf-384c-54e3-41c4-438dfb5d10ff","2003-12-31 01:00:00","2005-11-30 19:33:09","1","sally_id","1",0,"Ortiz-Beaver Construct - 4000 units - Sally","Existing Business","Cold Call",50180,"",50180,"-99","2004-03-10 00:00:00","","Closed Lost",60,"","sally_id","sally","sa3Y.Uo7lnGqE","b8bba2baae4c2a08fdff4e223458577d","Sally","Bronsen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"ab330d3a-9d27-a865-42ae-438dfbfb7924","2004-02-04 01:00:00","2005-11-30 19:34:22","1","kristen_id","1",0,"H & E Poorbaugh Machin - 4100 units - Kristen","","Trade Show",5210,"",5210,"-99","2004-03-10 00:00:00","","Closed Lost",50,"","kristen_id","kristen","krxNX3wFR4B8k","f52b06185d58a5eb571ec260092f099f","Kristen","Verona","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"4a3af748-7811-6952-806b-438dfbc5f154","2004-02-25 01:00:00","2005-11-30 19:35:05","1","chris_id","1",0,"Bockenkamp-Kesterson T - 1900 units - Chris","Existing Business","",1310,"",1310,"-99","2004-03-10 00:00:00","","Closed Lost",60,"","chris_id","chris","ch2OzIWQ3xNYE","6b34fe24ac2ff8103f6fce1f0da2ef57","Chris","Olliver","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"67316bc5-d056-ce25-66ef-438dfbd5f28e","2004-02-25 01:00:00","2005-11-30 19:35:05","1","will_id","1",0,"N & O Alexander Electr - 1800 units - Will","","Web Site",1710,"",1710,"-99","2004-03-11 00:00:00","","Closed Lost",45,"","will_id","will","wiwk9GAZorV96","18218139eec55d83cf82679934e5cd75","Will","Westin","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"71f0270a-f3ab-ca9d-c5d0-438dfbbbe925","2004-02-25 01:00:00","2005-11-30 19:35:06","1","will_id","1",0,"N & O Alexander Electr - 2600 units - Will","New Business","Partner",1810,"",1810,"-99","2004-03-11 00:00:00","","Closed Lost",45,"","will_id","will","wiwk9GAZorV96","18218139eec55d83cf82679934e5cd75","Will","Westin","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"d4959bae-ec25-9cf2-f61d-438dfb715973","2003-12-31 01:00:00","2005-11-30 19:33:13","1","max_id","1",0,"Rhodes-Kaffer Machiner - 2700 units - Max","New Business","Other",120180,"",120180,"-99","2004-03-12 00:00:00","","Closed Lost",75,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"8d5db934-2fc6-0c42-438c-438dfbdd5365","2004-02-11 01:00:00","2005-11-30 19:34:30","1","sally_id","1",0,"Betsekas-Ziegler Telec - 2900 units - Sally","Existing Business","Other",6110,"",6110,"-99","2004-03-13 00:00:00","","Closed Lost",50,"","sally_id","sally","sa3Y.Uo7lnGqE","b8bba2baae4c2a08fdff4e223458577d","Sally","Bronsen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"c44ebda9-1086-8a76-a88f-438dfba85bf9","2004-01-21 01:00:00","2005-11-30 19:33:55","1","kristen_id","1",0,"Shepard-Bailey Constru - 3300 units - Kristen","New Business","Existing Customer",3010,"",3010,"-99","2004-03-14 00:00:00","","Closed Lost",50,"","kristen_id","kristen","krxNX3wFR4B8k","f52b06185d58a5eb571ec260092f099f","Kristen","Verona","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"94131d65-cce0-e132-43a6-438dfbc1bb02","2003-12-31 01:00:00","2005-11-30 19:33:02","1","matt_id","1",0,"R & Z Caprio Communica - 3100 units - Matt","New Business","",95180,"",95180,"-99","2004-03-16 00:00:00","","Closed Lost",85,"","matt_id","matt","ma5XgjSoDieYE","ce86d7d02a229acfaca4b63f01a1171b","Matt","Dominic","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"785e520f-660e-04d4-e60a-438dfbbdd26e","2004-02-11 01:00:00","2005-11-30 19:34:30","1","sally_id","1",0,"Betsekas-Ziegler Telec - 2700 units - Sally","Existing Business","Self Generated",5710,"",5710,"-99","2004-03-16 00:00:00","","Closed Lost",60,"","sally_id","sally","sa3Y.Uo7lnGqE","b8bba2baae4c2a08fdff4e223458577d","Sally","Bronsen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"197f0319-d2bf-259f-d35f-438dfbf1e098","2003-12-31 01:00:00","2005-11-30 19:33:06","1","chris_id","1",0,"Caprio-Slaven Machiner - 2600 units - Chris","","Conference",100180,"",100180,"-99","2004-03-18 00:00:00","","Closed Lost",25,"","chris_id","chris","ch2OzIWQ3xNYE","6b34fe24ac2ff8103f6fce1f0da2ef57","Chris","Olliver","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"95a2aa44-aef9-f13b-9435-438dfbe3d81f","2004-02-11 01:00:00","2005-11-30 19:34:38","1","jaime_id","1",0,"Brunner-Frazier Teleco - 3300 units - Jaime","","Other",2110,"",2110,"-99","2004-03-18 00:00:00","","Closed Lost",45,"","jaime_id","jaime","ja8gY0omVDzIo","fde2fdb1dbf604aede0ffee76d26e4ce","Jaime","Mesquite","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"610cee41-e9a8-bbed-700e-438dfbe95377","2004-03-03 01:00:00","2005-11-30 19:35:23","1","sally_id","1",0,"Blanton-Gibbens Constr - 1900 units - Sally","","Other",710,"",710,"-99","2004-03-18 00:00:00","","Closed Lost",70,"","sally_id","sally","sa3Y.Uo7lnGqE","b8bba2baae4c2a08fdff4e223458577d","Sally","Bronsen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"c52c1dc6-9dcb-cb5e-a16d-438dfb3298e7","2004-02-04 01:00:00","2005-11-30 19:34:23","1","kristen_id","1",0,"H & E Poorbaugh Machin - 4000 units - Kristen","New Business","Public Relations",5310,"",5310,"-99","2004-03-20 00:00:00","","Closed Lost",35,"","kristen_id","kristen","krxNX3wFR4B8k","f52b06185d58a5eb571ec260092f099f","Kristen","Verona","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"baf7f789-af42-af50-ea4a-438dfb8967c0","2004-01-28 01:00:00","2005-11-30 19:34:05","1","matt_id","1",0,"Armstrong-Billstrom En - 4100 units - Matt","New Business","Trade Show",5410,"",5410,"-99","2004-03-21 00:00:00","","Closed Lost",45,"","matt_id","matt","ma5XgjSoDieYE","ce86d7d02a229acfaca4b63f01a1171b","Matt","Dominic","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"c147a11b-2cc0-6306-424d-438dfbba5030","2004-03-10 01:00:00","2005-11-30 19:35:37","1","sally_id","1",0,"T & A Bustamante Elect - 3100 units - Sally","Existing Business","Cold Call",1110,"",1110,"-99","2004-03-22 00:00:00","","Closed Lost",75,"","sally_id","sally","sa3Y.Uo7lnGqE","b8bba2baae4c2a08fdff4e223458577d","Sally","Bronsen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"49706d47-1e1d-5fb8-ef7c-438dfb9a878f","2004-01-28 01:00:00","2005-11-30 19:34:00","1","will_id","1",0,"Chestnut-Toone Constru - 1900 units - Will","New Business","Employee",2510,"",2510,"-99","2004-03-23 00:00:00","","Closed Lost",50,"","will_id","will","wiwk9GAZorV96","18218139eec55d83cf82679934e5cd75","Will","Westin","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"9b116ebc-698b-db3e-eba0-438dfbcea34e","2004-02-11 01:00:00","2005-11-30 19:34:39","1","jaime_id","1",0,"Brunner-Frazier Teleco - 4000 units - Jaime","New Business","Word of mouth",2610,"",2610,"-99","2004-03-23 00:00:00","","Closed Lost",25,"","jaime_id","jaime","ja8gY0omVDzIo","fde2fdb1dbf604aede0ffee76d26e4ce","Jaime","Mesquite","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"3a4fc9d6-72e4-cce6-4419-438dfbbcb21f","2004-03-10 01:00:00","2005-11-30 19:35:32","1","beth_id","1",0,"V & A Campen Transport - 4000 units - Beth","New Business","",710,"",710,"-99","2004-03-24 00:00:00","","Closed Lost",75,"","beth_id","beth","be8s0iRRteawA","f0d78724487b188c0df666f874af6b27","Beth","Sasseen","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"45fcf1f1-3025-07a7-0276-438dfb93a9aa","2004-01-14 01:00:00","2005-11-30 19:33:40","1","will_id","1",0,"Wall-Appelbaum Machine - 3400 units - Will","","Existing Customer",150210,"",150210,"-99","2004-03-25 00:00:00","","Closed Lost",35,"","will_id","will","wiwk9GAZorV96","18218139eec55d83cf82679934e5cd75","Will","Westin","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"44103129-5c8a-453e-8403-438dfb1f9a07","2004-01-28 01:00:00","2005-11-30 19:34:00","1","will_id","1",0,"Chestnut-Toone Constru - 3300 units - Will","New Business","Partner",10710,"",10710,"-99","2004-03-26 00:00:00","","Closed Lost",80,"","will_id","will","wiwk9GAZorV96","18218139eec55d83cf82679934e5cd75","Will","Westin","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"11b94861-accb-59c9-c580-438dfb5835a6","2004-02-18 01:00:00","2005-11-30 19:34:43","1","max_id","1",0,"Rector-Caldwell Constr - 3300 units - Max","","Conference",14210,"",14210,"-99","2004-03-26 00:00:00","","Closed Lost",90,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"a812d4f7-01d0-31a8-e4d0-438dfb28c391","2004-03-17 01:00:00","2005-11-30 19:35:42","1","chris_id","1",0,"D & D Sipsy Electronic - 2600 units - Chris","New Business","Word of mouth",1640,"",1640,"-99","2004-03-27 00:00:00","","Closed Lost",35,"","chris_id","chris","ch2OzIWQ3xNYE","6b34fe24ac2ff8103f6fce1f0da2ef57","Chris","Olliver","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"94000ee0-9587-2d0e-4f9d-438dfbcb1556","2004-01-28 01:00:00","2005-11-30 19:34:07","1","sarah_id","1",0,"O & D Stotka Communica - 4000 units - Sarah","Existing Business","Trade Show",30210,"",30210,"-99","2004-03-28 00:00:00","","Closed Lost",90,"","sarah_id","sarah","saNlG1sZgdyQI","9e9d7a08e048e9d604b79460b54969c3","Sarah","Smith","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager West",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"2c852c52-95bc-136e-b935-438dfb3f66ff","2004-02-18 01:00:00","2005-11-30 19:34:44","1","max_id","1",0,"Rector-Caldwell Constr - 2700 units - Max","Existing Business","Existing Customer",2710,"",2710,"-99","2004-03-28 00:00:00","","Closed Lost",90,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"8f688915-dbd1-8cef-8a42-438dfb81406a","2004-02-18 01:00:00","2005-11-30 19:34:47","1","kristen_id","1",0,"Gonzales-Monitor Engin - 3100 units - Kristen","Existing Business","Existing Customer",5810,"",5810,"-99","2004-03-30 00:00:00","","Closed Lost",35,"","kristen_id","kristen","krxNX3wFR4B8k","f52b06185d58a5eb571ec260092f099f","Kristen","Verona","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"38beeabe-9508-16aa-c48c-438dfb761e8e","2004-02-18 01:00:00","2005-11-30 19:34:53","1","max_id","1",0,"Lewin-Desalvo Engineer - 1800 units - Max","New Business","Employee",5710,"",5710,"-99","2004-03-30 00:00:00","","Closed Lost",35,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"49130b6d-3227-6baa-395d-438dfbdf6448","2004-02-18 01:00:00","2005-11-30 19:34:54","1","max_id","1",0,"Lewin-Desalvo Engineer - 3100 units - Max","","Cold Call",14210,"",14210,"-99","2004-03-30 00:00:00","","Closed Lost",45,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"85b4ed8c-4baa-4de4-fa91-438dfb5d5163","2004-03-17 01:00:00","2005-11-30 19:35:41","1","chris_id","1",0,"D & D Sipsy Electronic - 3100 units - Chris","Existing Business","Employee",1140,"",1140,"-99","2004-03-30 00:00:00","","Closed Lost",50,"","chris_id","chris","ch2OzIWQ3xNYE","6b34fe24ac2ff8103f6fce1f0da2ef57","Chris","Olliver","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"acf9acb8-0abf-e225-cd25-438dfbf8f7f6","2004-02-25 01:00:00","2005-11-30 19:35:10","1","kristen_id","1",0,"Alexander-Mendoza Mach - 3300 units - Kristen","Existing Business","Other",5610,"",5610,"-99","2004-03-31 00:00:00","","Closed Lost",60,"","kristen_id","kristen","krxNX3wFR4B8k","f52b06185d58a5eb571ec260092f099f","Kristen","Verona","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"88ed037a-d7fc-29d4-1cee-438dfb18d89a","2004-02-18 01:00:00","2005-11-30 19:34:52","1","will_id","1",0,"Q & Q Lewin Telecommun - 2400 units - Will","Existing Business","Word of mouth",13210,"",13210,"-99","2004-04-01 00:00:00","","Closed Lost",90,"","will_id","will","wiwk9GAZorV96","18218139eec55d83cf82679934e5cd75","Will","Westin","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
